File	Velocity(km/s)	Velocity_error(km/s)	Sigma(km/s)	Sigma_error(km/s)	h3	h3_error	h4	h4_error
spectrum_xpos_14_ypos_18_fiber_number_0621_NGC7025_LR-V.txt	4870.50	4.39	205.03	5.19	0.0422	0.0182	0.0086	0.0203
spectrum_xpos_14_ypos_19_fiber_number_0622_NGC7025_LR-V.txt	4826.75	3.88	206.07	5.00	0.0475	0.0163	0.0482	0.0181
spectrum_xpos_14_ypos_20_fiber_number_0623_NGC7025_LR-V.txt	4826.75	3.88	206.07	5.00	0.0475	0.0163	0.0482	0.0181
spectrum_xpos_14_ypos_21_fiber_number_0624_NGC7025_LR-V.txt	4826.75	3.88	206.07	5.00	0.0475	0.0163	0.0482	0.0181
spectrum_xpos_14_ypos_22_fiber_number_0625_NGC7025_LR-V.txt	4826.75	3.88	206.07	5.00	0.0475	0.0163	0.0482	0.0181
spectrum_xpos_14_ypos_23_fiber_number_0626_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_14_ypos_24_fiber_number_0627_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_14_ypos_25_fiber_number_0628_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_14_ypos_26_fiber_number_0629_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_14_ypos_27_fiber_number_0630_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_14_ypos_28_fiber_number_0631_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_14_ypos_29_fiber_number_0632_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_14_ypos_30_fiber_number_0633_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_14_ypos_31_fiber_number_0634_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_14_ypos_32_fiber_number_0635_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_14_ypos_33_fiber_number_0636_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_14_ypos_34_fiber_number_0637_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_14_ypos_35_fiber_number_0638_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_14_ypos_36_fiber_number_0639_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_14_ypos_37_fiber_number_0640_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_14_ypos_38_fiber_number_0641_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_14_ypos_39_fiber_number_0642_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_14_ypos_40_fiber_number_0643_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_14_ypos_41_fiber_number_0644_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_14_ypos_42_fiber_number_0645_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_15_ypos_00_fiber_number_0646_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_15_ypos_01_fiber_number_0647_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_15_ypos_02_fiber_number_0648_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_15_ypos_03_fiber_number_0649_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_15_ypos_04_fiber_number_0650_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_15_ypos_05_fiber_number_0651_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_15_ypos_06_fiber_number_0652_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_15_ypos_07_fiber_number_0653_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_15_ypos_08_fiber_number_0654_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_15_ypos_09_fiber_number_0655_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_15_ypos_10_fiber_number_0656_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_15_ypos_11_fiber_number_0657_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_15_ypos_12_fiber_number_0658_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_15_ypos_13_fiber_number_0659_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_15_ypos_14_fiber_number_0660_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_15_ypos_15_fiber_number_0661_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_15_ypos_16_fiber_number_0662_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_15_ypos_17_fiber_number_0663_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_15_ypos_18_fiber_number_0664_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_15_ypos_19_fiber_number_0665_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_15_ypos_20_fiber_number_0666_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_15_ypos_21_fiber_number_0667_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_15_ypos_22_fiber_number_0668_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_15_ypos_23_fiber_number_0669_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_15_ypos_24_fiber_number_0670_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_15_ypos_25_fiber_number_0671_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_15_ypos_26_fiber_number_0672_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_15_ypos_27_fiber_number_0673_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_15_ypos_28_fiber_number_0674_NGC7025_LR-V.txt	4770.21	3.50	205.07	4.50	0.0749	0.0145	0.0542	0.0164
spectrum_xpos_15_ypos_29_fiber_number_0675_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_15_ypos_30_fiber_number_0676_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_15_ypos_31_fiber_number_0677_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_15_ypos_32_fiber_number_0678_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_15_ypos_33_fiber_number_0679_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_15_ypos_34_fiber_number_0680_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_15_ypos_35_fiber_number_0681_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_15_ypos_36_fiber_number_0682_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_15_ypos_37_fiber_number_0683_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_15_ypos_38_fiber_number_0684_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_15_ypos_39_fiber_number_0685_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_15_ypos_40_fiber_number_0686_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_15_ypos_41_fiber_number_0687_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_15_ypos_42_fiber_number_0688_NGC7025_LR-V.txt	4791.83	5.03	198.43	6.46	0.0164	0.0223	0.0424	0.0238
spectrum_xpos_16_ypos_00_fiber_number_0689_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_16_ypos_01_fiber_number_0690_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_16_ypos_02_fiber_number_0691_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_16_ypos_03_fiber_number_0692_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_16_ypos_04_fiber_number_0693_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_16_ypos_05_fiber_number_0694_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_16_ypos_06_fiber_number_0695_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_16_ypos_07_fiber_number_0696_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_16_ypos_08_fiber_number_0697_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_16_ypos_09_fiber_number_0698_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_16_ypos_10_fiber_number_0699_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_16_ypos_11_fiber_number_0700_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_16_ypos_12_fiber_number_0701_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_16_ypos_13_fiber_number_0702_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_16_ypos_14_fiber_number_0703_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_16_ypos_15_fiber_number_0704_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_16_ypos_16_fiber_number_0705_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_16_ypos_17_fiber_number_0706_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_16_ypos_18_fiber_number_0707_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_16_ypos_19_fiber_number_0708_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_16_ypos_20_fiber_number_0709_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_16_ypos_21_fiber_number_0710_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_16_ypos_22_fiber_number_0711_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_16_ypos_23_fiber_number_0712_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_16_ypos_24_fiber_number_0713_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_16_ypos_25_fiber_number_0714_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_16_ypos_26_fiber_number_0715_NGC7025_LR-V.txt	4775.13	3.17	212.43	3.84	0.0382	0.0130	0.0169	0.0142
spectrum_xpos_16_ypos_27_fiber_number_0716_NGC7025_LR-V.txt	4775.13	3.17	212.43	3.84	0.0382	0.0130	0.0169	0.0142
spectrum_xpos_16_ypos_28_fiber_number_0717_NGC7025_LR-V.txt	4775.13	3.17	212.43	3.84	0.0382	0.0130	0.0169	0.0142
spectrum_xpos_16_ypos_29_fiber_number_0718_NGC7025_LR-V.txt	4775.13	3.17	212.43	3.84	0.0382	0.0130	0.0169	0.0142
spectrum_xpos_16_ypos_30_fiber_number_0719_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_16_ypos_31_fiber_number_0720_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_16_ypos_32_fiber_number_0721_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_16_ypos_33_fiber_number_0722_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_16_ypos_34_fiber_number_0723_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_16_ypos_35_fiber_number_0724_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_16_ypos_36_fiber_number_0725_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_16_ypos_37_fiber_number_0726_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_16_ypos_38_fiber_number_0727_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_16_ypos_39_fiber_number_0728_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_16_ypos_40_fiber_number_0729_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_16_ypos_41_fiber_number_0730_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_16_ypos_42_fiber_number_0731_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_17_ypos_00_fiber_number_0732_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_17_ypos_01_fiber_number_0733_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_17_ypos_02_fiber_number_0734_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_17_ypos_03_fiber_number_0735_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_17_ypos_04_fiber_number_0736_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_17_ypos_05_fiber_number_0737_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_17_ypos_06_fiber_number_0738_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_17_ypos_07_fiber_number_0739_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_17_ypos_08_fiber_number_0740_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_17_ypos_09_fiber_number_0741_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_17_ypos_10_fiber_number_0742_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_17_ypos_11_fiber_number_0743_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_17_ypos_12_fiber_number_0744_NGC7025_LR-V.txt	4909.43	4.29	190.44	5.42	-0.0247	0.0197	0.0363	0.0215
spectrum_xpos_17_ypos_13_fiber_number_0745_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_17_ypos_14_fiber_number_0746_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_17_ypos_15_fiber_number_0747_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_17_ypos_16_fiber_number_0748_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_17_ypos_17_fiber_number_0749_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_17_ypos_18_fiber_number_0750_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_17_ypos_19_fiber_number_0751_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_17_ypos_20_fiber_number_0752_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_17_ypos_21_fiber_number_0753_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_17_ypos_22_fiber_number_0754_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_17_ypos_23_fiber_number_0755_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_17_ypos_24_fiber_number_0756_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_17_ypos_25_fiber_number_0757_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_17_ypos_26_fiber_number_0758_NGC7025_LR-V.txt	4775.13	3.17	212.43	3.84	0.0382	0.0130	0.0169	0.0142
spectrum_xpos_17_ypos_27_fiber_number_0759_NGC7025_LR-V.txt	4775.13	3.17	212.43	3.84	0.0382	0.0130	0.0169	0.0142
spectrum_xpos_17_ypos_28_fiber_number_0760_NGC7025_LR-V.txt	4775.13	3.17	212.43	3.84	0.0382	0.0130	0.0169	0.0142
spectrum_xpos_17_ypos_29_fiber_number_0761_NGC7025_LR-V.txt	4775.13	3.17	212.43	3.84	0.0382	0.0130	0.0169	0.0142
spectrum_xpos_17_ypos_30_fiber_number_0762_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_17_ypos_31_fiber_number_0763_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_17_ypos_32_fiber_number_0764_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_17_ypos_33_fiber_number_0765_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_17_ypos_34_fiber_number_0766_NGC7025_LR-V.txt	4761.91	3.69	204.25	4.48	0.1014	0.0151	0.0366	0.0171
spectrum_xpos_17_ypos_35_fiber_number_0767_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_17_ypos_36_fiber_number_0768_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_17_ypos_37_fiber_number_0769_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_17_ypos_38_fiber_number_0770_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_17_ypos_39_fiber_number_0771_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_17_ypos_40_fiber_number_0772_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_17_ypos_41_fiber_number_0773_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_17_ypos_42_fiber_number_0774_NGC7025_LR-V.txt	4800.36	4.56	195.19	5.31	0.0565	0.0199	-0.0001	0.0226
spectrum_xpos_18_ypos_00_fiber_number_0775_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_18_ypos_01_fiber_number_0776_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_18_ypos_02_fiber_number_0777_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_18_ypos_03_fiber_number_0778_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_18_ypos_04_fiber_number_0779_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_18_ypos_05_fiber_number_0780_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_18_ypos_06_fiber_number_0781_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_18_ypos_07_fiber_number_0782_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_18_ypos_08_fiber_number_0783_NGC7025_LR-V.txt	4952.01	4.89	199.03	7.02	-0.0130	0.0213	0.1197	0.0240
spectrum_xpos_18_ypos_09_fiber_number_0784_NGC7025_LR-V.txt	4956.43	3.94	202.24	5.17	-0.0288	0.0167	0.0670	0.0184
spectrum_xpos_18_ypos_10_fiber_number_0785_NGC7025_LR-V.txt	4956.43	3.94	202.24	5.17	-0.0288	0.0167	0.0670	0.0184
spectrum_xpos_18_ypos_11_fiber_number_0786_NGC7025_LR-V.txt	4956.43	3.94	202.24	5.17	-0.0288	0.0167	0.0670	0.0184
spectrum_xpos_18_ypos_12_fiber_number_0787_NGC7025_LR-V.txt	4956.43	3.94	202.24	5.17	-0.0288	0.0167	0.0670	0.0184
spectrum_xpos_18_ypos_13_fiber_number_0788_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_18_ypos_14_fiber_number_0789_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_18_ypos_15_fiber_number_0790_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_18_ypos_16_fiber_number_0791_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_18_ypos_17_fiber_number_0792_NGC7025_LR-V.txt	4905.79	3.32	212.73	4.28	-0.0154	0.0136	0.0497	0.0148
spectrum_xpos_18_ypos_18_fiber_number_0793_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_18_ypos_19_fiber_number_0794_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_18_ypos_20_fiber_number_0795_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_18_ypos_21_fiber_number_0796_NGC7025_LR-V.txt	4850.65	3.37	213.90	4.17	0.0131	0.0139	0.0273	0.0148
spectrum_xpos_18_ypos_22_fiber_number_0797_NGC7025_LR-V.txt	4811.16	3.31	220.94	4.09	0.0502	0.0129	0.0322	0.0141
spectrum_xpos_18_ypos_23_fiber_number_0798_NGC7025_LR-V.txt	4817.80	2.78	227.53	3.54	0.0331	0.0106	0.0443	0.0114
spectrum_xpos_18_ypos_24_fiber_number_0799_NGC7025_LR-V.txt	4817.80	2.78	227.53	3.54	0.0331	0.0106	0.0443	0.0114
